inventory_id,product_id,store_id,stock_quantity,last_updated
46fe548f-24c5-4e60-8856-207ab98cd06a,d6c7a27c-08cf-4f89-bcfe-cb7cd72e59c4,42168a5a-a634-4bf6-9266-6cfca54e79ed,94,2025-04-12
a3db2225-81e1-4029-8c68-967a6936bf18,3f470e74-5628-4da3-a836-9a684ff27509,42168a5a-a634-4bf6-9266-6cfca54e79ed,63,2025-04-12
27982e34-f118-49e0-ab5c-bd7a676af9c4,0a6fc855-02c8-447f-9b36-8074dd2a682c,42168a5a-a634-4bf6-9266-6cfca54e79ed,25,2025-04-12
c1928104-f70e-4a43-8f09-d2dffa395702,23aef508-d6c9-423c-89cc-2763f98e5d0c,42168a5a-a634-4bf6-9266-6cfca54e79ed,197,2025-04-12
be25d2d7-0aab-46ef-b46f-5f04706510ea,28c5e582-eb47-4ae2-85e5-f90c9f90f5d2,42168a5a-a634-4bf6-9266-6cfca54e79ed,178,2025-04-12
016a41ac-bbf5-4618-9c85-a11301df5ba8,83c671d9-f74f-4e54-a366-7f43cbcbd0a8,42168a5a-a634-4bf6-9266-6cfca54e79ed,44,2025-04-12
a7280166-321e-4f77-8683-52575e49f190,81311c04-522f-4c2f-9021-24926f24be93,42168a5a-a634-4bf6-9266-6cfca54e79ed,198,2025-04-12
8735d5e4-de99-458a-8ec5-10d25c2abe7f,efb74123-7768-4058-819b-c3d91c6ea663,42168a5a-a634-4bf6-9266-6cfca54e79ed,153,2025-04-12
a81a66c1-5e86-4812-b324-75d5fe9a038c,86c01631-346e-4274-99f5-763af6711b50,42168a5a-a634-4bf6-9266-6cfca54e79ed,105,2025-04-12
c04f26d8-f563-44d0-aa6d-7417ae0b09c9,191ea4ba-3642-4fb1-ba32-b14318a94908,42168a5a-a634-4bf6-9266-6cfca54e79ed,97,2025-04-12
53cda5c2-581c-4c1b-9fb4-a1f0ef414e77,c818cafe-3ea4-4a28-866a-e0539d83eb33,42168a5a-a634-4bf6-9266-6cfca54e79ed,20,2025-04-12
7a84cb32-fcbf-4e8d-816f-3f7b20f34c1b,23b2d0be-3dcd-4ec3-b9f0-f91ab0677127,42168a5a-a634-4bf6-9266-6cfca54e79ed,122,2025-04-12
5af60416-745b-40c3-8f4f-d66bf27ba094,7559e960-9077-4e20-8062-f3980b6ededc,42168a5a-a634-4bf6-9266-6cfca54e79ed,56,2025-04-12
6af4e0bf-95ef-4579-bcc9-7c99820e10ee,a7deffa1-837d-45bd-96f9-c5785fc1543a,42168a5a-a634-4bf6-9266-6cfca54e79ed,133,2025-04-12
fad3b8e5-9345-4b58-aa7d-25479fa999d7,76322949-35cc-4bcd-a0ab-b242c8716673,42168a5a-a634-4bf6-9266-6cfca54e79ed,130,2025-04-12
9cc67df0-e182-4763-a4d6-b1934e84bdb8,96d63571-bb81-433d-ba62-7125d8430811,42168a5a-a634-4bf6-9266-6cfca54e79ed,14,2025-04-12
66a8c1d5-94fd-4ded-884f-87804145b60a,c1775446-d2f2-4931-92c7-e4a2553562e5,d8561463-a492-487a-b2fa-b2164b4cb084,165,2025-04-12
4eb07f81-4a1d-4abc-8827-8db1a1f94526,deca9dd0-0407-4621-b37c-2cce8e8f645b,d8561463-a492-487a-b2fa-b2164b4cb084,64,2025-04-12
3fe4939d-7c5f-4d71-846e-cc8963ea4d48,ca5686f0-2224-4f64-8c77-6883638575e1,d8561463-a492-487a-b2fa-b2164b4cb084,75,2025-04-12
e082cca1-7ca8-4fb6-8042-5b5c27f73942,5ae44f6c-3a49-4b43-bacf-1f5c30551692,d8561463-a492-487a-b2fa-b2164b4cb084,108,2025-04-12
112506b8-9a45-4c38-b434-bf2335a29603,a6ef8170-8bb1-40d4-9277-ec644fc4ae3b,d8561463-a492-487a-b2fa-b2164b4cb084,70,2025-04-12
b85e00d1-4356-485d-97ae-2e573eb32f58,0069ede8-58e8-404e-8633-ea9430a0f2bf,d8561463-a492-487a-b2fa-b2164b4cb084,174,2025-04-12
bef52183-bff9-49c4-984b-84a226ec6d42,2dc96a2c-3384-463e-a718-acc991c25fa6,d8561463-a492-487a-b2fa-b2164b4cb084,46,2025-04-12
f031bf24-7bd0-4ddf-afb4-edcdbd38865e,40f39885-bf29-4f83-9469-a9145b5bea2f,d8561463-a492-487a-b2fa-b2164b4cb084,197,2025-04-12
fd420a38-6cd5-4405-b3fe-affa008ce4a6,e5f632d3-ce38-49fe-8b6f-cd2d25648e03,d8561463-a492-487a-b2fa-b2164b4cb084,76,2025-04-12
35be60f2-ba37-4d80-8d23-5602a7f41056,f59a47b6-6604-49a5-9cef-cb2733e0d129,d8561463-a492-487a-b2fa-b2164b4cb084,159,2025-04-12
90b5b987-5a47-44e7-8688-8e3835545202,191ea4ba-3642-4fb1-ba32-b14318a94908,d8561463-a492-487a-b2fa-b2164b4cb084,193,2025-04-12
9874435f-b4a5-47bf-937a-9f4d52453ffd,102cc10a-d1b1-4c36-9dc9-afa91c8e09e3,d8561463-a492-487a-b2fa-b2164b4cb084,90,2025-04-12
06f9ddf1-641f-4117-804c-91f7d945d279,dc11d933-6c81-4a36-b6f8-a806063937c9,d8561463-a492-487a-b2fa-b2164b4cb084,117,2025-04-12
3d1909f8-16a1-4938-81e2-a438a209a389,a0afec15-024a-4fbd-96e5-733c341bb4c5,d8561463-a492-487a-b2fa-b2164b4cb084,147,2025-04-12
453c9d56-daaa-4b25-bb23-f386184947ea,5df8047b-8c73-418a-be6b-876970775296,d8561463-a492-487a-b2fa-b2164b4cb084,163,2025-04-12
4a866f78-4f7d-46d3-8c05-c8fb8497ed4b,2fed86fd-a5a7-48c5-ac49-54e3ce391089,d8561463-a492-487a-b2fa-b2164b4cb084,167,2025-04-12
5f675ac2-3b90-4995-822f-40ffe96cad20,cb850f52-5517-42f8-acc9-0c1cf73178b5,d8561463-a492-487a-b2fa-b2164b4cb084,34,2025-04-12
0d7b782c-6a32-4895-9b8f-b65c3994d123,6799583d-aff4-426c-a001-73cb0157c2ef,d8561463-a492-487a-b2fa-b2164b4cb084,97,2025-04-12
99388e2f-5ab8-42b2-bd88-016120c0f721,8e76b019-5318-40d6-999a-1484bf1bd6c7,d8561463-a492-487a-b2fa-b2164b4cb084,47,2025-04-12
68fd36ac-a1bb-4084-ac79-85f29687d41c,2d056ffc-dfde-48a4-8e97-9c6187844fb5,d8561463-a492-487a-b2fa-b2164b4cb084,63,2025-04-12
ea7abadd-ee34-4f05-b449-57f189e3603a,d78ee07d-5591-40a7-a3b4-f1f519d3c9b4,d8561463-a492-487a-b2fa-b2164b4cb084,120,2025-04-12
e40dbd6e-e7de-49c1-9dee-df6207932e2d,a8ab5b97-397d-4503-8fcb-4e363316f538,d8561463-a492-487a-b2fa-b2164b4cb084,29,2025-04-12
e65d4237-305e-4834-a461-9d00f0f5bb49,c818cafe-3ea4-4a28-866a-e0539d83eb33,d8561463-a492-487a-b2fa-b2164b4cb084,46,2025-04-12
fde47b92-1d00-47e7-a16f-f2ded37ed65d,75a32cc8-dac7-481a-819d-b580fc61e181,d8561463-a492-487a-b2fa-b2164b4cb084,17,2025-04-12
abaf8c41-57e3-45c7-b77b-c8a057963117,98523932-8b0c-4a3b-9155-f0511b391387,d8561463-a492-487a-b2fa-b2164b4cb084,144,2025-04-12
cddfdf00-6e18-4acd-8826-2a0dad7525c2,55353db0-bff6-43c9-b59d-1bbf19eb68fc,d8561463-a492-487a-b2fa-b2164b4cb084,184,2025-04-12
9bb39023-dbad-453a-a560-70ccaae47154,6cff0448-3c28-4558-8e32-9b575b27a7b1,d8561463-a492-487a-b2fa-b2164b4cb084,145,2025-04-12
d10879e4-3a03-489c-9461-11be7719f036,4627c2ee-f123-4b1d-90c6-ea42aa78197d,d8561463-a492-487a-b2fa-b2164b4cb084,42,2025-04-12
2e4ddd8a-cd26-442e-95c6-c469121e8075,13c89d5a-3fd3-4caa-a526-e57df1b8dc0d,d8561463-a492-487a-b2fa-b2164b4cb084,133,2025-04-12
5a302566-03bf-41be-a490-c666434740c9,1fa47e34-d537-48c7-8e05-06604d969fc2,d8561463-a492-487a-b2fa-b2164b4cb084,110,2025-04-12
a512d658-6f82-4980-86be-c10cd1b7a20a,175db647-8050-497d-835a-6676fc5764ba,d8561463-a492-487a-b2fa-b2164b4cb084,195,2025-04-12
5c19d44b-e65a-4ac3-8990-39ec3d7b98c1,d7f9b8e2-6047-48ca-a976-213f9d3c70b1,d8561463-a492-487a-b2fa-b2164b4cb084,37,2025-04-12
57d7f7a4-283f-4eaf-ad59-7e28c0b87470,33305d04-2dcc-4c8d-afde-457f14483825,d8561463-a492-487a-b2fa-b2164b4cb084,183,2025-04-12
160fd730-1f7a-451c-ad38-b378bd0c0b42,d9055f17-da4a-4241-aa3c-4eb6e410e7b4,d8561463-a492-487a-b2fa-b2164b4cb084,172,2025-04-12
cfe16ff7-d5f5-4ec3-854e-7e232b9d226f,0a2ec186-dd47-4c28-99d1-8154b57c3c4c,d8561463-a492-487a-b2fa-b2164b4cb084,54,2025-04-12
157e0964-7298-4138-937a-6e45b83e7c57,1dfd1159-75b2-4e8f-8f92-ab730ee95989,d8561463-a492-487a-b2fa-b2164b4cb084,138,2025-04-12
25a58260-16b9-4cef-a85b-a44518770e64,435339f7-aa45-4c94-a5ae-4c7bd8f4a786,d8561463-a492-487a-b2fa-b2164b4cb084,195,2025-04-12
ee7b0e07-5549-4353-939f-aa2284ed89dd,3d812b10-6342-4574-93cd-554a8c7890c6,d8561463-a492-487a-b2fa-b2164b4cb084,179,2025-04-12
54c1252c-9742-42dc-9b59-40e9e83cd76a,81311c04-522f-4c2f-9021-24926f24be93,d8561463-a492-487a-b2fa-b2164b4cb084,81,2025-04-12
f8f598ef-96e6-4adc-a94a-38c7645902c6,e3287fba-bb1e-46f5-b9cd-2df7051f7ef5,d8561463-a492-487a-b2fa-b2164b4cb084,57,2025-04-12
1f468603-3be9-462b-b0f6-e05ee26eceea,28c5e582-eb47-4ae2-85e5-f90c9f90f5d2,d8561463-a492-487a-b2fa-b2164b4cb084,157,2025-04-12
6e849b2d-006a-4550-9b28-4ae591756baf,bccfc0cc-cdda-4c91-b7ff-827664199d2d,d8561463-a492-487a-b2fa-b2164b4cb084,196,2025-04-12
075f7a73-fbde-4d1b-b7de-57b5234d5c15,49751170-25b9-4805-a223-5b986f33f4f8,d8561463-a492-487a-b2fa-b2164b4cb084,42,2025-04-12
f314025f-3387-41fd-a74c-9000425cd35b,bb6a0a1f-2178-448b-a2c3-76410920295b,d8561463-a492-487a-b2fa-b2164b4cb084,35,2025-04-12
144eb366-1962-4c86-a8ab-cf37ab4378a0,ded2ce6a-3a94-405e-b86e-ae2b4e95470b,4347ec13-ef6c-4248-bb28-b7c37321ed86,83,2025-04-12
23bcc3cc-64df-4b6c-8356-59f4302a2cf6,88822b6f-7dd9-4eb3-93b4-8bc154e938a5,4347ec13-ef6c-4248-bb28-b7c37321ed86,131,2025-04-12
317e624b-76fd-425c-b7f6-65f14178000f,59b7cb3a-0bdf-4205-9af0-1b0253e7f89f,4347ec13-ef6c-4248-bb28-b7c37321ed86,29,2025-04-12
f7e94c78-6b4c-4e2b-9ea6-c0d6fa5a85ee,9ee7c938-d431-420d-b6f5-d37841144f2d,4347ec13-ef6c-4248-bb28-b7c37321ed86,13,2025-04-12
94c5c2d4-5eff-40d9-9175-1917dc054a18,2c4f2fd2-6182-4faa-802a-ee8b67c346eb,4347ec13-ef6c-4248-bb28-b7c37321ed86,181,2025-04-12
71d0dd53-e651-4486-bb9f-c76cc1090c4a,49751170-25b9-4805-a223-5b986f33f4f8,4347ec13-ef6c-4248-bb28-b7c37321ed86,74,2025-04-12
76acaa38-5a46-4b52-871c-75d88421a0ff,d288f8af-2b0b-4d93-a8fa-991d959b1dd8,4347ec13-ef6c-4248-bb28-b7c37321ed86,87,2025-04-12
df81ca04-7bea-4c8a-a5a1-83031b0c75ab,e8d4c145-10ca-4d57-9a8e-96800885af9b,4347ec13-ef6c-4248-bb28-b7c37321ed86,149,2025-04-12
c05667aa-f4db-4f77-9082-2dd9b6f4ecec,b335f670-7396-40b5-ac78-deba45cd7cc5,4347ec13-ef6c-4248-bb28-b7c37321ed86,55,2025-04-12
3ffc45d0-1ece-450f-ac0e-b28aed5ee675,bd06222f-e4e4-4035-86f6-fd2e5ee72216,4347ec13-ef6c-4248-bb28-b7c37321ed86,85,2025-04-12
f0f1f4b1-c510-45f1-a3d2-fd04c020b4a7,6007839c-23e1-46b9-9564-04eae811de2a,4347ec13-ef6c-4248-bb28-b7c37321ed86,178,2025-04-12
8d33e412-1fd0-45a7-8d89-7e1a94f4b56d,62115d35-dd55-4fad-b880-f40930aa41a1,4347ec13-ef6c-4248-bb28-b7c37321ed86,128,2025-04-12
150e4fd4-cdc3-4197-94b8-e83ee49e504c,eb24b93e-f239-4a5a-8d9e-788f46cfcb41,4347ec13-ef6c-4248-bb28-b7c37321ed86,106,2025-04-12
68446998-7830-4cfd-af3d-ac1b7878eec8,4b56f4ef-527a-463e-8dd8-c0613c9a0fcb,4347ec13-ef6c-4248-bb28-b7c37321ed86,93,2025-04-12
93e55947-d78f-4987-8ffa-d3489b067766,e3a4308e-16b4-4168-aaff-42ac8eff65ba,4347ec13-ef6c-4248-bb28-b7c37321ed86,143,2025-04-12
7744eb0a-147b-4aac-ae11-fb326b33fa2b,0a2ec186-dd47-4c28-99d1-8154b57c3c4c,4347ec13-ef6c-4248-bb28-b7c37321ed86,47,2025-04-12
86fdd3dd-3d17-4297-8ad1-3d490dbf3e39,d8643c52-bcb5-4fe6-b5d1-f9ccdf8781ff,4347ec13-ef6c-4248-bb28-b7c37321ed86,141,2025-04-12
63cf82f3-2470-4a2a-a7c3-b7a842948063,2d46a420-25fa-46b0-a7eb-5ae06db91930,4347ec13-ef6c-4248-bb28-b7c37321ed86,142,2025-04-12
fa33099c-d265-4d57-b6fc-c94ee3188c23,102cc10a-d1b1-4c36-9dc9-afa91c8e09e3,4347ec13-ef6c-4248-bb28-b7c37321ed86,87,2025-04-12
6e4cb825-37be-426e-b49f-78e462b75ad8,93a621d3-f5af-4a90-a045-2fec5b7b087f,4347ec13-ef6c-4248-bb28-b7c37321ed86,136,2025-04-12
81d3e8a2-6b50-407d-b467-7a703d645fb6,dac64e66-4c5e-4f0d-ab00-a487f3f5ebde,4347ec13-ef6c-4248-bb28-b7c37321ed86,129,2025-04-12
0fe7c384-219a-4e5c-84dd-d3b4289be94f,21e0015e-281b-4fa4-b15b-5a1198f6c677,4347ec13-ef6c-4248-bb28-b7c37321ed86,87,2025-04-12
fac76314-52ce-4c7a-bb81-dc20f117dc4b,f662b317-f5e2-42d7-b904-af6b1e2e766e,4347ec13-ef6c-4248-bb28-b7c37321ed86,49,2025-04-12
8e3114ef-7705-4158-88bc-5558186bed97,a0afec15-024a-4fbd-96e5-733c341bb4c5,4347ec13-ef6c-4248-bb28-b7c37321ed86,95,2025-04-12
00044bbb-8f2e-4c34-a095-b4591022a43a,98523932-8b0c-4a3b-9155-f0511b391387,4347ec13-ef6c-4248-bb28-b7c37321ed86,108,2025-04-12
2efac719-598c-43a7-b46e-473c94cfc687,22512fe2-6256-4a80-84ee-9de516c44039,4347ec13-ef6c-4248-bb28-b7c37321ed86,145,2025-04-12
141bd044-8e89-493f-97a9-308105d3a763,40f39885-bf29-4f83-9469-a9145b5bea2f,4347ec13-ef6c-4248-bb28-b7c37321ed86,190,2025-04-12
446103ac-f427-432e-88c5-7b24514e01d5,a8b6565c-7a43-44dc-9634-25eb38a6d371,4347ec13-ef6c-4248-bb28-b7c37321ed86,20,2025-04-12
0deff3af-ab91-4b8e-b2ff-3e08a63f2eef,5c04c324-7207-4ce1-b36a-67ff7b8d13c1,4347ec13-ef6c-4248-bb28-b7c37321ed86,25,2025-04-12
4d09d13a-d1b9-4d53-b052-e051ea0ef87f,9af61e86-7802-4101-b339-387cef220098,4347ec13-ef6c-4248-bb28-b7c37321ed86,21,2025-04-12
b8e157d8-e989-4fde-b7e0-86d00132338f,dd948833-0313-4ffd-b639-2249eb7d08af,4347ec13-ef6c-4248-bb28-b7c37321ed86,144,2025-04-12
6c826194-1dce-46da-9a57-d4ecc9bf89d3,967b4cb9-fc7f-4f54-b438-2bb789e5d7d7,4347ec13-ef6c-4248-bb28-b7c37321ed86,178,2025-04-12
95884a2c-e884-49a1-a0ad-3e17e36600e6,e8564d01-ebb8-4149-9273-78aefd0932b5,4347ec13-ef6c-4248-bb28-b7c37321ed86,200,2025-04-12
38c10e00-2a7a-4c4e-9fc7-482e9da1fd0b,18dcd00f-826e-4d94-8bae-ace44ca27c99,4347ec13-ef6c-4248-bb28-b7c37321ed86,128,2025-04-12
5c2acf6d-7b10-4f8c-8b05-e9395bba4f4e,e02db38d-32dc-4204-bb35-c8fa2c479eec,4347ec13-ef6c-4248-bb28-b7c37321ed86,163,2025-04-12
e3accb85-c979-4987-ba38-8507cb35b27a,75f2c00d-b193-4574-8450-864225ea45af,4347ec13-ef6c-4248-bb28-b7c37321ed86,48,2025-04-12
e7448d69-fb19-4cb6-b4af-e1f00f6e95a7,81311c04-522f-4c2f-9021-24926f24be93,4347ec13-ef6c-4248-bb28-b7c37321ed86,166,2025-04-12
6d4557be-1545-49ad-9063-1abcca51392a,23aef508-d6c9-423c-89cc-2763f98e5d0c,4347ec13-ef6c-4248-bb28-b7c37321ed86,11,2025-04-12
ddf82a78-2b82-429e-95f6-4f5a9185a8a0,a8964476-6f90-44c6-acf2-74211da2c507,4347ec13-ef6c-4248-bb28-b7c37321ed86,48,2025-04-12
369b928f-12b1-4010-a61f-177f07a45696,1fa47e34-d537-48c7-8e05-06604d969fc2,4347ec13-ef6c-4248-bb28-b7c37321ed86,14,2025-04-12
c0c260d0-85f4-44d3-901a-91928def6d58,2d4e7c68-3f20-4647-85ed-c6a4bead5af1,4347ec13-ef6c-4248-bb28-b7c37321ed86,144,2025-04-12
30092e02-6867-4e7e-ac79-2c74d3defa28,35c1a162-ec1f-46a8-a2f3-36b657a215ea,4347ec13-ef6c-4248-bb28-b7c37321ed86,95,2025-04-12
f23b1155-3bcd-40a3-8a92-635d5d66cea5,d78ee07d-5591-40a7-a3b4-f1f519d3c9b4,c62aab4d-38e6-4c5f-8139-228342eacc80,169,2025-04-12
735bf5d5-7e50-44c9-83ed-514eb954bd0e,b7a33ff7-ae7f-41ba-9038-bd892dd90943,c62aab4d-38e6-4c5f-8139-228342eacc80,109,2025-04-12
49c7f43b-1f35-444b-bceb-b2f623a16509,33305d04-2dcc-4c8d-afde-457f14483825,c62aab4d-38e6-4c5f-8139-228342eacc80,80,2025-04-12
44164e98-ddc3-44b5-8c5d-a2c67b51d1b7,2d4e7c68-3f20-4647-85ed-c6a4bead5af1,c62aab4d-38e6-4c5f-8139-228342eacc80,174,2025-04-12
b15bef79-b0e7-484e-aa52-658f70e040f7,cb850f52-5517-42f8-acc9-0c1cf73178b5,c62aab4d-38e6-4c5f-8139-228342eacc80,75,2025-04-12
7876652c-bbd0-4c2f-b0d5-2ff550a48c54,17bf13b7-83e6-4a7d-bc3c-5c57fd78b122,c62aab4d-38e6-4c5f-8139-228342eacc80,45,2025-04-12
f17327b3-a3e8-4a60-9fd3-8ccc55d7c42d,f77c15cf-f11d-4e5e-ac29-162ab7bfee90,c62aab4d-38e6-4c5f-8139-228342eacc80,95,2025-04-12
5a34ad8a-6b44-4375-bd0c-810e62f08aef,5fe39427-c7af-4cbc-a319-7c9dbc79f3e7,c62aab4d-38e6-4c5f-8139-228342eacc80,179,2025-04-12
185e8c70-6679-4d43-80cb-c5a2be5f6a6d,e4d60221-9c4f-496a-a674-0004cb6ee12e,c62aab4d-38e6-4c5f-8139-228342eacc80,180,2025-04-12
c424a778-2dee-4397-9977-22b47e1bdfab,cd885344-24e3-4163-afdb-22c2b18452b4,c62aab4d-38e6-4c5f-8139-228342eacc80,48,2025-04-12
cc402b33-2b20-41c9-b889-78e8a41f5ff2,366dc667-3940-4758-9654-72792b5dfa2d,c62aab4d-38e6-4c5f-8139-228342eacc80,133,2025-04-12
c532e63a-e1a6-436b-bd26-5ba72f82d5bb,5d4fa5a9-3f45-4182-9f0c-e0eb97725816,c62aab4d-38e6-4c5f-8139-228342eacc80,116,2025-04-12
1e6c1bdf-3e73-428a-84e3-e53fa6f53741,8917d2c6-46ea-47d1-a802-5872d1f69e53,c62aab4d-38e6-4c5f-8139-228342eacc80,131,2025-04-12
c7b66ca7-155c-4271-b4cc-3b4b8f2813ab,ca5686f0-2224-4f64-8c77-6883638575e1,c62aab4d-38e6-4c5f-8139-228342eacc80,160,2025-04-12
239fcb90-d199-45a5-97f0-bb69f5f6cb12,948fc498-a299-40fc-98e2-bcae6912cc91,c62aab4d-38e6-4c5f-8139-228342eacc80,67,2025-04-12
b42fa243-117d-4a4b-968a-f51af0d963fd,1fa47e34-d537-48c7-8e05-06604d969fc2,c62aab4d-38e6-4c5f-8139-228342eacc80,47,2025-04-12
5a7cb353-5674-4c7b-8cdf-3282f7cb4879,5c04c324-7207-4ce1-b36a-67ff7b8d13c1,c62aab4d-38e6-4c5f-8139-228342eacc80,153,2025-04-12
adf3f918-5c94-42f8-8ab3-f148a71389cb,589bed91-0ab6-40a0-88fc-f002a59ff561,c62aab4d-38e6-4c5f-8139-228342eacc80,18,2025-04-12
67800e8a-2a81-42d2-83bb-dc38aeea6ee6,967b4cb9-fc7f-4f54-b438-2bb789e5d7d7,c62aab4d-38e6-4c5f-8139-228342eacc80,89,2025-04-12
74fc082b-0433-4eae-b98a-9c828cab0dd2,23aef508-d6c9-423c-89cc-2763f98e5d0c,c62aab4d-38e6-4c5f-8139-228342eacc80,50,2025-04-12
cb04c0e8-84ed-4182-a303-20ae95a42737,a20b8b95-7b11-4ce4-9531-b0bf02c9996e,c62aab4d-38e6-4c5f-8139-228342eacc80,55,2025-04-12
7c6e9d7a-cda5-4dc6-979a-b518993c70eb,4b56f4ef-527a-463e-8dd8-c0613c9a0fcb,c62aab4d-38e6-4c5f-8139-228342eacc80,62,2025-04-12
19064d4a-1c41-4a87-8dcc-3a3b39e91c7e,ea0c085c-5038-475f-b818-d994af539f6d,c62aab4d-38e6-4c5f-8139-228342eacc80,59,2025-04-12
219d854a-5d93-48f2-acf3-82e64baaf1e6,7559e960-9077-4e20-8062-f3980b6ededc,c62aab4d-38e6-4c5f-8139-228342eacc80,106,2025-04-12
0489493c-ec70-4494-8138-bb67e39bcfe5,eff2d016-502b-4672-960a-79e3bef1f98e,c62aab4d-38e6-4c5f-8139-228342eacc80,134,2025-04-12
15392cd4-cf57-4a34-a9f9-cdc5fefd7589,14405399-c9a4-4b3b-9792-b3472323fef0,c62aab4d-38e6-4c5f-8139-228342eacc80,147,2025-04-12
1a3ee17b-c0ca-4981-8c58-fa213cb3d3d2,59b7cb3a-0bdf-4205-9af0-1b0253e7f89f,c62aab4d-38e6-4c5f-8139-228342eacc80,157,2025-04-12
bad2eada-b514-4589-8fc5-2f9b191a2f49,86c01631-346e-4274-99f5-763af6711b50,c62aab4d-38e6-4c5f-8139-228342eacc80,104,2025-04-12
05ada3c4-c0c0-438a-ac04-11c34a3d3c5a,3d812b10-6342-4574-93cd-554a8c7890c6,c62aab4d-38e6-4c5f-8139-228342eacc80,122,2025-04-12
0cebf567-8fc4-487d-b60e-035c43528caa,1dfd1159-75b2-4e8f-8f92-ab730ee95989,c62aab4d-38e6-4c5f-8139-228342eacc80,119,2025-04-12
e3878f0d-4231-4283-8166-741d93aaa834,1af17a32-0570-4416-b55f-0bd9d1576f6f,c62aab4d-38e6-4c5f-8139-228342eacc80,146,2025-04-12
aa55531f-700b-4480-ae9d-6bbd363146f6,98523932-8b0c-4a3b-9155-f0511b391387,c62aab4d-38e6-4c5f-8139-228342eacc80,126,2025-04-12
aad9b18d-6c19-45d1-ac88-c8427a44c6d9,175db647-8050-497d-835a-6676fc5764ba,c62aab4d-38e6-4c5f-8139-228342eacc80,165,2025-04-12
ddc3dab6-162e-4907-aef1-867862ab7916,18dcd00f-826e-4d94-8bae-ace44ca27c99,c62aab4d-38e6-4c5f-8139-228342eacc80,41,2025-04-12
d54fbd38-f9c9-4060-9aa4-a3a9545e5529,45fc22dc-6b63-4c0d-9c6d-ff6bd28ca4d0,c62aab4d-38e6-4c5f-8139-228342eacc80,32,2025-04-12
f3ac4ffc-cd87-452d-aaab-b22cdb863d05,22d069d5-a0ab-43f9-a034-506ff50fb045,c62aab4d-38e6-4c5f-8139-228342eacc80,37,2025-04-12
91ac5cec-0848-43ca-9872-02e00672f356,9548c752-b04c-4437-ad28-579364bcc808,c62aab4d-38e6-4c5f-8139-228342eacc80,68,2025-04-12
4720533d-dc38-4730-9ac4-6a0ac82ad1f7,79ebcada-38ef-4cf9-8be2-fb5591f906e3,c62aab4d-38e6-4c5f-8139-228342eacc80,77,2025-04-12
6e1ac543-afff-4125-b7bf-be358e8fd8d7,55cd7761-758b-4c2a-87a7-600665531d12,c62aab4d-38e6-4c5f-8139-228342eacc80,173,2025-04-12
66225261-9416-4088-a088-8bf1d9a67894,e64aa39b-347e-4bcb-ad71-e7ba6f1cf34f,c62aab4d-38e6-4c5f-8139-228342eacc80,80,2025-04-12
45c0f15c-cef0-436f-8611-10eface90db6,8ad32cc9-afe5-4829-8f2c-a7fceb322214,c62aab4d-38e6-4c5f-8139-228342eacc80,152,2025-04-12
3c1815a7-7330-4b4e-9cc2-369b5853cc3c,ddcc2851-88e9-497c-b10f-75dc99bed62b,c62aab4d-38e6-4c5f-8139-228342eacc80,106,2025-04-12
3eec5b22-6ff5-440a-a5af-557bc600b67c,15e709af-f96f-4bf8-8f07-7382c5078ddc,c62aab4d-38e6-4c5f-8139-228342eacc80,114,2025-04-12
1b69dc14-988d-4a5b-961c-04519bd21f50,75f2c00d-b193-4574-8450-864225ea45af,c62aab4d-38e6-4c5f-8139-228342eacc80,151,2025-04-12
b0708bd8-bd9d-4410-929f-fa669a6b796f,626c1f2a-dc80-4aad-a0a9-ab17fb909249,c62aab4d-38e6-4c5f-8139-228342eacc80,168,2025-04-12
1d7dd9df-1a4a-4f4b-8edf-7a97c139e4e3,e02db38d-32dc-4204-bb35-c8fa2c479eec,c62aab4d-38e6-4c5f-8139-228342eacc80,113,2025-04-12
cbe1a09f-c910-4c3e-b298-e9d0bb355a70,e8d4c145-10ca-4d57-9a8e-96800885af9b,c62aab4d-38e6-4c5f-8139-228342eacc80,58,2025-04-12
83d08c80-8089-49c1-aa91-e7559dc22c2b,5ae44f6c-3a49-4b43-bacf-1f5c30551692,c62aab4d-38e6-4c5f-8139-228342eacc80,66,2025-04-12
8195b836-a071-4950-8b29-c74dd7f68bc8,d9055f17-da4a-4241-aa3c-4eb6e410e7b4,c62aab4d-38e6-4c5f-8139-228342eacc80,177,2025-04-12
d2db01a7-74b9-4a4d-9ba5-bdf8c40b7104,4e279e3d-7ed3-492c-9ede-008011056b3b,c62aab4d-38e6-4c5f-8139-228342eacc80,68,2025-04-12
60bd1164-ab6c-4d6f-94de-39d89b0252a4,f662b317-f5e2-42d7-b904-af6b1e2e766e,c62aab4d-38e6-4c5f-8139-228342eacc80,44,2025-04-12
c13c55bc-af61-4412-b9de-a547650278e9,503bdff8-3233-4f9e-aacc-a188961607d1,10ef4534-e9b6-4cd6-b925-dedc333dea95,141,2025-04-12
b0714f9b-b2a0-432d-a067-6f50ec8990bd,99e7479e-80a5-4bc5-8733-172650b4dce0,10ef4534-e9b6-4cd6-b925-dedc333dea95,34,2025-04-12
707f0e77-ce30-4574-bcd6-085a1d34c586,eff2d016-502b-4672-960a-79e3bef1f98e,10ef4534-e9b6-4cd6-b925-dedc333dea95,158,2025-04-12
